spkr,alter,hate,work,love,sex,drink,food,negemo,swear,sympathy,negate,hedge,meta,ntri,like,imean,youknow,you,appr,agree,restart,interrupt,mimiccontentraw,mimicfunc,mimicswbdnorm,mimicswbdcontnorm,laughmimic,rate,ratecorrelation,initlaugh,midlaugh,totalwords,i,uh,um,question,totalturns
114,123,0,5,2,0,0,0,3,0,0,6,7,0,0,2,1,10,4,0,0,2,0,58,49,0.003639,0.001725,0,3.959878,0.114118,0,1,328,2,5,0,9,31
123,114,0,13,3,0,0,0,3,3,0,10,4,1,0,10,7,4,3,0,0,8,0,60,45,0.001540,0.001187,0,3.591285,0.407384,0,3,475,25,0,1,15,32
115,123,0,5,0,0,0,0,0,0,0,11,2,0,0,1,2,2,6,1,0,3,1,44,27,0.003436,0.001085,0,4.491044,-0.219096,0,2,385,22,0,0,12,52
123,115,0,4,0,0,0,0,1,0,0,11,3,0,0,1,2,0,5,0,0,2,1,56,36,0.018927,0.001240,0,3.549096,0.122645,0,0,377,12,1,0,14,52
116,123,0,3,0,0,0,0,2,0,0,7,11,1,0,11,1,1,4,1,0,4,2,15,14,0.000087,0.000017,1,3.511825,-0.122586,0,2,368,24,0,1,6,29
123,116,0,10,0,0,0,0,1,0,0,3,3,0,0,8,2,5,8,1,0,3,0,56,45,0.034875,0.000619,0,3.724183,-0.121876,0,1,378,18,0,0,8,29
117,123,0,3,0,0,0,0,0,0,0,6,0,0,0,3,0,2,6,2,0,10,2,40,28,0.030583,0.042333,0,4.867723,0.167347,2,5,420,28,1,2,10,47
123,117,0,7,0,0,0,2,2,0,0,18,7,0,0,3,2,3,14,0,0,6,2,36,33,0.000371,0.000342,2,4.107697,0.038222,0,4,427,26,0,1,17,48
118,123,0,3,0,0,1,0,2,0,0,16,5,0,0,20,2,1,9,1,0,2,1,73,57,0.010057,0.001441,0,3.399385,-0.142180,0,0,447,16,8,0,6,30
123,118,0,4,0,0,1,0,5,0,2,7,2,1,0,8,5,3,2,1,0,3,2,43,39,0.001752,0.000006,0,4.098727,0.029245,0,3,353,11,1,2,14,30
101,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.000406,0.000352,0,2.368902,-0.009385,0,0,48,3,0,0,3,30
124,101,0,6,2,0,0,0,2,0,0,6,5,0,0,3,3,0,3,1,0,1,0,17,8,0.007823,0.011593,0,1.954606,-0.013924,0,0,321,18,1,1,13,31
102,124,0,10,0,0,0,0,2,1,0,3,8,0,0,3,0,1,1,2,0,4,0,29,22,0.003457,0.003548,0,3.054610,-0.034317,0,0,529,27,6,0,6,37
124,102,0,3,2,0,0,0,0,0,0,4,4,1,0,1,0,0,4,1,1,0,2,27,22,0.011392,0.015428,0,2.343768,0.058300,0,1,232,11,0,0,6,36
103,124,0,2,2,0,0,0,0,0,0,6,7,0,0,2,0,1,4,3,2,8,1,28,20,0.005588,0.009586,0,2.163128,-0.250307,1,3,390,17,3,0,11,93
124,103,1,8,1,0,0,0,4,0,0,10,5,1,0,6,1,1,2,0,0,6,2,34,24,0.000906,0.000695,0,2.090177,0.107159,0,1,493,25,0,0,18,93
104,124,0,6,0,0,0,0,4,0,0,18,7,0,0,14,0,0,2,1,0,3,3,45,37,0.002342,0.000550,0,3.973238,-0.101958,0,0,429,33,1,5,11,45
124,104,0,10,0,0,0,0,1,0,0,4,2,0,0,7,0,1,6,0,0,1,0,42,36,0.001531,0.002234,0,3.043297,-0.094785,0,0,318,9,1,0,14,46
105,124,0,9,0,0,0,0,0,0,0,4,5,0,0,5,0,0,3,0,0,1,0,25,17,0.004647,0.003675,0,3.671319,-0.139133,2,0,297,9,0,2,13,36
124,105,0,9,0,0,0,0,3,0,0,8,2,0,1,0,1,0,6,0,0,0,0,25,15,0.068496,0.012992,0,2.489051,0.103334,0,0,267,16,0,2,6,36
106,124,0,8,0,0,0,0,0,0,0,8,8,0,2,3,0,1,6,0,0,5,0,19,14,0.166330,0.189328,0,2.670162,0.144454,1,2,298,17,3,2,11,50
124,106,0,1,0,0,0,0,0,0,0,4,1,1,0,1,1,0,2,0,0,1,3,10,6,0.322814,0.420035,0,2.246320,-0.110165,0,1,166,13,1,0,4,51
107,124,0,19,1,0,0,1,1,0,0,12,6,0,0,1,0,0,2,0,0,11,3,39,28,0.076394,0.156505,0,2.407281,0.046588,1,1,484,29,2,0,14,59
124,107,0,10,0,0,0,0,0,0,0,5,5,0,0,5,1,0,11,1,0,12,4,27,15,0.395704,0.514546,0,2.084247,0.049782,1,2,370,12,0,2,12,59
108,124,0,2,0,0,0,19,0,0,0,7,3,0,0,9,0,0,7,0,0,3,1,33,25,0.059625,0.067578,0,2.695075,-0.140240,0,0,345,17,2,0,14,47
124,108,0,1,0,0,0,17,1,0,0,8,2,1,0,6,1,0,1,3,0,2,2,57,44,0.123047,0.096315,0,3.028032,0.002666,0,1,329,22,0,1,9,46
109,124,0,5,0,0,0,0,2,0,0,5,4,0,0,5,1,1,1,1,0,7,1,24,15,0.021639,0.030165,0,2.381917,-0.280626,0,0,377,18,7,1,15,52
124,109,0,2,0,0,0,0,0,0,0,15,7,0,0,2,2,1,4,0,0,13,2,39,27,0.009822,0.015502,0,2.136834,-0.115146,1,4,409,35,0,3,8,52
110,124,0,2,0,0,1,0,0,0,0,3,7,0,0,12,2,1,3,1,0,7,2,18,12,0.142294,0.231241,0,2.415992,-0.161143,1,4,343,18,4,1,12,70
124,110,0,6,0,0,1,0,2,0,0,5,3,1,0,2,2,0,3,1,0,11,1,21,13,0.085158,0.144167,1,2.504162,-0.039965,0,2,430,24,4,6,10,70
111,124,0,14,0,0,0,0,7,0,0,7,5,0,0,15,2,4,5,1,0,21,4,29,20,0.001887,0.001675,0,2.471097,-0.031424,0,7,595,15,13,2,14,72
124,111,0,11,0,0,0,0,3,0,0,5,3,0,1,7,3,0,2,5,1,10,4,39,26,0.100436,0.016985,0,2.017254,-0.102710,0,1,417,18,0,3,5,73
112,124,0,5,0,0,0,0,0,0,0,2,0,2,0,1,0,0,5,1,0,2,0,19,18,0.016038,0.021090,1,2.239002,-0.037077,0,1,176,7,0,0,9,37
124,112,0,2,0,0,0,0,0,0,0,5,2,1,0,0,0,0,1,1,0,1,1,27,18,0.035306,0.049856,0,2.415943,-0.192116,0,2,232,14,0,0,12,38
113,124,0,14,0,0,0,1,4,0,0,6,10,0,0,33,0,1,4,1,0,5,3,25,20,0.009392,0.009567,0,3.008561,0.269793,0,2,657,36,1,3,9,54
124,113,0,4,0,0,0,0,2,0,0,4,4,1,0,4,2,0,2,0,0,0,2,31,22,0.001279,0.014677,0,2.805781,0.107714,0,0,235,12,0,0,9,53
114,124,0,10,0,0,0,0,0,0,0,2,8,0,0,4,0,3,3,1,0,1,0,24,19,0.008361,0.005231,0,2.989843,0.008990,0,1,393,22,5,1,10,48
124,114,0,6,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0,23,18,0.014249,0.018517,0,3.306170,-0.156893,0,0,225,7,0,2,14,48
115,124,0,4,1,0,0,0,1,0,0,7,0,2,1,3,1,2,2,0,0,6,0,20,13,0.029693,0.035711,0,4.159582,0.077283,0,2,360,27,0,0,12,40
124,115,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,17,10,0.064687,0.112343,1,2.778443,-0.058111,0,2,142,6,0,0,7,40
116,124,0,10,3,0,0,0,5,0,0,5,7,0,0,19,0,0,2,0,0,4,0,26,23,0.000539,0.000111,0,3.319928,-0.057274,0,0,443,23,0,1,10,31
124,116,0,3,0,0,0,0,1,0,0,1,1,0,0,1,2,0,2,0,0,0,1,27,21,0.084700,0.355739,0,1.659232,-0.243977,0,1,124,9,0,1,8,30
117,124,0,14,0,0,0,0,4,0,1,6,3,0,0,7,3,5,9,0,0,5,0,9,8,0.001880,0.005666,0,3.227602,-0.042492,1,4,434,30,1,1,6,38
124,117,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,11,10,0.000244,0.000207,0,1.930737,0.183858,0,0,81,6,0,0,3,37
118,124,0,6,1,0,1,0,4,0,0,8,4,0,0,18,2,0,3,2,0,3,1,16,12,0.000382,0.000140,0,2.758744,-0.007587,0,0,435,29,3,1,10,32
124,118,0,2,0,0,0,0,0,0,0,1,2,0,0,1,1,0,2,0,0,0,2,13,10,0.004834,0.007204,0,2.127117,0.114098,0,0,105,5,0,1,5,31
119,124,0,3,0,0,0,0,0,0,0,0,7,0,0,4,0,1,5,1,0,9,0,19,14,0.017004,0.026035,0,3.090872,0.094669,0,0,403,21,7,0,15,63
124,119,0,10,0,0,0,0,2,0,0,5,6,0,0,3,2,0,2,1,2,3,0,35,24,0.021728,0.008484,0,2.445332,0.208193,0,0,462,38,2,4,8,63
101,125,0,1,0,0,0,0,0,0,0,4,2,0,0,0,1,0,2,0,0,1,0,17,12,0.004963,0.002289,0,2.590428,-0.047006,0,0,135,13,1,1,4,36
125,101,0,3,0,0,0,0,3,0,0,4,2,0,0,1,0,0,4,0,0,4,2,20,17,0.000692,0.001003,0,2.881741,-0.096035,0,0,304,24,0,3,8,37
102,125,0,9,0,0,0,0,3,0,0,7,11,0,0,7,0,0,4,1,0,9,0,32,29,0.011515,0.013201,1,6.165880,-0.092657,1,2,493,25,2,1,6,33
125,102,0,4,0,0,0,0,0,0,0,4,1,1,0,3,0,0,2,0,0,3,2,37,31,0.004206,0.011831,2,2.145736,0.345650,4,2,174,15,0,1,1,33
103,125,0,1,0,0,0,0,1,0,0,4,11,0,0,1,0,0,2,1,2,5,2,19,14,0.025338,0.035399,2,2.345861,0.350912,4,2,399,8,12,0,10,81
125,103,0,9,0,0,0,0,3,0,0,2,5,0,0,2,0,0,2,0,0,11,2,31,18,0.019492,0.000671,2,2.031759,-0.209141,0,6,488,24,0,5,7,81
104,125,0,5,0,0,0,0,5,0,0,9,5,1,0,5,0,1,0,0,0,5,1,58,38,0.010569,0.009263,0,4.426193,0.016805,0,0,368,28,0,3,10,39
125,104,0,8,1,0,0,0,0,0,0,4,3,1,0,6,1,1,2,0,0,0,1,41,27,0.003045,0.001472,0,3.709747,-0.040837,0,0,333,18,0,1,12,40
105,125,0,8,1,0,0,0,1,0,0,6,1,0,0,1,0,0,1,0,0,2,0,48,38,0.003062,0.002924,1,3.668993,-0.129169,2,2,351,36,0,0,8,23
125,105,0,5,0,0,0,1,1,0,0,8,2,0,0,6,1,0,3,1,0,3,0,45,38,0.000396,0.000090,1,2.971393,-0.245586,0,2,368,26,0,1,6,22
106,125,0,4,0,0,0,0,1,0,0,0,6,1,0,1,0,1,0,0,0,1,2,28,21,0.017757,0.023383,1,3.548465,0.119710,0,1,285,9,1,0,8,43
125,106,0,6,4,0,1,0,1,0,0,4,2,0,1,2,1,0,3,0,0,4,2,29,25,0.022030,0.006818,0,4.179571,-0.042377,1,1,354,23,1,1,10,43
107,125,0,15,1,0,0,1,2,0,0,2,2,0,0,0,1,0,4,1,0,5,0,39,31,0.026404,0.050403,0,3.704923,-0.003502,0,0,419,35,0,0,12,39
125,107,0,3,3,0,0,2,3,0,0,3,3,0,0,6,1,0,5,0,0,4,0,40,37,0.000551,0.000242,0,3.070981,-0.255454,0,2,315,14,0,1,6,39
108,125,0,5,0,0,0,1,0,0,0,1,0,0,0,9,0,0,5,0,0,3,4,40,32,0.001079,0.000296,1,2.708177,0.264201,1,0,319,12,1,0,12,40
125,108,0,9,5,0,0,2,0,0,0,9,7,0,0,2,2,1,2,0,1,2,2,30,20,0.001913,0.001602,0,2.865752,0.106807,0,3,415,33,0,0,6,39
110,125,0,2,0,0,1,1,1,0,0,6,4,1,0,6,1,2,1,0,0,3,1,32,25,0.001092,0.001125,0,3.492049,0.003720,0,0,336,14,0,1,12,41
125,110,0,2,1,0,0,0,4,0,0,4,2,0,0,8,1,0,2,1,0,0,1,29,26,0.001548,0.000294,0,3.140051,0.104584,0,0,307,20,0,0,6,40
111,125,0,17,0,0,0,0,6,0,0,11,6,1,0,26,2,3,7,1,0,15,3,63,53,0.004373,0.001012,1,3.825340,0.099715,1,2,553,35,0,1,12,41
125,111,0,13,3,0,0,0,1,0,0,4,3,0,0,4,0,1,3,0,0,6,4,36,29,0.004750,0.002319,0,3.140801,-0.260086,1,2,351,21,0,3,1,40
112,125,0,5,2,0,0,0,0,0,0,6,1,0,0,3,0,0,1,0,0,4,0,41,25,0.012304,0.021589,0,3.131487,-0.057287,0,0,211,17,0,0,7,37
125,112,0,6,1,0,0,0,2,0,0,3,2,0,0,5,1,0,2,1,0,7,0,20,12,0.008341,0.010265,0,3.933439,-0.128162,0,0,363,21,0,0,13,36
113,125,0,7,0,0,0,0,3,0,0,4,2,0,0,8,1,0,2,0,0,1,1,40,33,0.000882,0.001010,0,3.542365,0.048368,0,2,278,18,2,0,7,38
125,113,0,24,0,0,0,0,3,1,0,5,6,0,0,7,3,0,7,0,0,2,3,21,15,0.025292,0.025296,0,3.362535,-0.125444,1,1,472,26,0,1,5,38
114,125,0,19,0,0,0,0,2,0,0,6,6,0,0,3,1,4,1,1,0,3,1,52,41,0.001696,0.085701,1,2.935824,0.116688,2,1,361,22,1,0,11,40
125,114,0,16,0,0,0,0,5,0,0,5,5,0,0,2,2,1,3,2,0,6,1,50,37,0.009342,0.001480,1,2.830224,-0.091525,1,3,502,29,0,1,7,39
115,125,0,1,0,0,0,0,1,0,0,6,6,0,0,2,3,3,10,1,0,7,0,49,37,0.002781,0.002718,0,2.718011,-0.169873,0,1,352,11,0,0,12,32
125,115,0,6,1,0,0,0,1,0,0,4,5,0,0,6,0,1,0,0,1,4,2,46,36,0.005621,0.000925,0,3.930586,-0.041919,1,3,361,30,0,0,3,32
116,125,0,8,1,0,0,0,0,0,0,10,7,2,0,6,3,0,7,0,0,2,2,22,16,0.008254,0.012435,0,3.646281,-0.257435,0,0,373,20,0,0,14,39
125,116,0,9,0,0,0,0,2,0,0,6,4,0,0,0,0,1,1,0,1,5,3,40,31,0.001942,0.001622,0,2.542049,0.236601,1,0,329,21,0,0,6,38
117,125,0,8,2,0,0,0,1,0,0,3,2,0,0,1,0,1,3,0,0,2,3,44,32,0.020346,0.023770,0,3.565011,-0.058247,0,0,397,24,0,0,9,40
125,117,0,6,0,0,0,0,0,0,0,4,2,0,0,0,0,1,3,0,0,0,1,28,17,0.003905,0.003719,0,2.452821,-0.310767,1,2,315,21,0,1,7,40
118,125,0,3,0,0,0,0,2,0,0,4,3,0,0,10,0,0,2,1,0,1,2,40,27,0.014157,0.016043,0,4.476148,-0.217739,0,0,350,24,1,0,9,36
125,118,0,2,0,0,0,0,3,0,0,4,5,0,0,3,3,1,7,0,0,3,3,48,42,0.016778,0.023628,0,2.944994,0.073421,0,3,396,23,0,1,4,36
119,125,0,5,0,0,0,0,0,0,0,1,6,0,0,4,2,1,6,1,0,5,3,45,38,0.011552,0.010447,0,5.997444,0.085717,0,0,385,18,0,2,8,32
125,119,0,6,0,0,0,0,1,0,0,10,5,1,0,16,2,2,2,0,0,3,0,73,50,0.005904,0.003628,0,3.298281,0.205674,0,1,426,28,0,1,3,31
101,126,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,15,9,0.081716,0.172292,0,2.465429,0.283681,0,0,102,3,0,1,7,33
126,101,0,8,0,0,0,1,1,0,0,12,2,0,0,2,2,0,3,0,0,3,0,31,29,0.017012,0.031006,0,3.112380,-0.078342,1,0,484,34,0,0,6,32
102,126,0,5,0,0,0,0,0,0,0,7,5,0,0,0,0,0,2,1,0,2,1,58,44,0.056290,0.119782,2,3.484339,-0.063841,1,2,331,20,5,1,9,25
126,102,0,9,1,0,0,2,4,0,0,13,2,0,0,3,0,0,6,1,0,5,1,34,22,0.015962,0.000974,0,4.066934,-0.178261,0,2,374,24,0,0,7,25
103,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,7,5,0.006386,0.008911,0,3.031403,0.117048,1,2,90,0,0,0,4,31
126,103,0,12,5,0,0,1,0,0,0,11,5,0,0,3,0,1,3,0,0,3,0,12,8,0.000224,0.000121,0,2.767757,0.157040,0,0,498,38,0,0,6,31
104,126,0,1,0,0,0,0,2,1,0,7,0,0,0,9,0,0,1,0,0,2,4,64,50,0.003540,0.000440,0,4.244541,0.008617,0,0,300,17,0,1,10,28
126,104,0,1,0,0,0,0,4,0,0,18,2,0,0,2,4,2,7,0,0,14,1,48,37,0.003543,0.000120,0,3.881713,0.434228,2,1,514,33,0,1,8,27
105,126,0,2,0,0,1,1,5,0,0,9,5,0,0,6,0,0,11,0,0,5,0,40,26,0.050821,0.045168,1,2.541162,-0.378758,2,2,333,19,0,0,3,24
126,105,0,2,0,0,0,0,4,0,0,7,1,1,0,1,1,1,15,0,0,3,1,40,30,0.064588,0.000174,1,2.562387,-0.339217,1,3,260,11,0,0,4,24
106,126,0,5,0,0,0,0,1,0,0,6,10,0,0,2,1,0,3,1,1,3,1,41,34,0.000497,0.000012,0,4.026564,-0.020731,2,5,284,13,0,0,4,31
126,106,0,5,1,0,1,1,2,0,0,10,3,0,0,3,0,3,3,0,0,5,3,52,35,0.001264,0.000422,0,3.797282,0.113079,0,0,451,26,0,0,7,31
107,126,0,5,0,0,1,12,1,0,0,6,6,1,0,2,2,0,2,0,0,4,1,36,21,0.023416,0.016714,1,3.474054,0.472829,1,0,363,9,1,0,7,28
126,107,0,7,0,0,0,5,3,0,0,4,0,3,0,1,1,1,1,0,0,2,2,37,28,0.014458,0.002536,0,3.212535,0.285997,1,4,283,13,0,1,10,27
108,126,0,3,0,0,0,0,1,0,0,1,1,0,0,6,0,0,4,1,1,3,3,28,23,0.001182,0.000095,0,2.785491,-0.184029,0,1,188,7,0,0,4,31
126,108,1,16,0,0,0,0,4,0,0,10,6,3,0,4,1,6,5,0,0,7,0,9,9,0.000083,0.000000,0,3.180356,-0.320828,0,3,554,44,0,0,2,30
110,126,0,0,2,0,0,0,1,0,0,8,3,0,0,7,1,3,2,1,0,3,0,35,30,0.001104,0.000927,1,2.678547,0.126092,0,5,236,17,0,3,9,28
126,110,0,0,2,0,0,0,0,0,0,5,6,2,0,2,0,5,5,1,0,5,0,28,24,0.003995,0.001149,1,3.665242,-0.349661,2,0,394,37,0,0,11,28
111,126,0,10,1,0,0,1,3,0,0,10,5,0,0,19,2,3,11,0,0,7,5,91,79,0.000870,0.001224,0,3.386297,0.054049,0,0,538,30,1,3,6,30
126,111,1,7,0,0,0,0,5,0,0,9,7,0,0,2,3,2,4,0,0,2,5,41,34,0.000504,0.000176,0,3.076070,0.128304,1,1,325,20,0,0,7,29
112,126,0,1,0,0,0,0,3,0,0,1,3,0,0,2,0,2,2,0,0,3,5,25,19,0.017413,0.009611,0,3.384415,0.269198,0,1,164,8,1,1,2,24
126,112,0,0,3,0,0,0,4,0,0,10,4,3,0,2,1,1,5,0,0,3,0,38,31,0.004464,0.003144,0,2.218169,0.017425,1,0,393,37,0,0,6,24
113,126,0,6,0,0,0,0,6,0,0,6,1,0,0,10,2,1,5,2,0,4,2,38,32,0.007961,0.007900,0,3.844652,0.039233,0,2,291,18,1,1,7,23
126,113,0,5,0,0,0,0,13,0,0,5,3,2,0,4,1,4,3,0,0,10,2,63,55,0.044186,0.043611,0,2.756941,0.062175,1,1,440,44,0,0,0,22
114,126,0,2,0,0,0,0,0,0,0,2,3,1,0,2,0,0,0,0,0,0,0,27,20,0.003942,0.072652,1,3.196262,0.171147,6,0,245,18,0,0,4,32
126,114,0,10,3,0,0,0,2,0,0,9,3,1,0,6,4,1,0,0,0,6,1,17,12,0.001543,0.001022,1,3.296441,0.094202,2,2,385,25,0,0,5,31
115,126,0,5,1,0,1,0,4,0,5,9,1,2,0,3,4,7,15,3,1,4,6,91,74,0.004179,0.002499,2,4.282451,-0.053202,5,8,524,33,0,1,13,52
126,115,0,6,0,0,0,3,5,0,0,11,6,1,0,6,2,2,6,0,0,8,1,43,35,0.003384,0.002843,2,3.395095,0.000318,2,4,609,36,0,0,14,53
116,126,0,10,0,0,0,0,1,0,0,9,11,0,0,10,0,0,12,0,0,5,2,53,41,0.000865,0.001217,0,3.514609,-0.314695,0,0,321,18,0,0,2,24
126,116,0,20,0,0,0,0,4,0,0,6,3,1,0,3,0,1,2,0,0,1,1,42,35,0.000363,0.000274,0,2.886139,0.121708,0,0,371,31,0,0,4,24
117,126,0,0,0,0,1,0,3,0,0,3,3,1,0,1,0,1,4,1,0,2,1,34,27,0.193623,0.302373,0,3.410346,-0.145537,1,1,220,8,0,0,7,29
126,117,2,0,0,0,0,0,12,0,0,7,4,0,0,8,1,0,5,0,0,3,0,42,35,0.026314,0.001249,0,3.503726,-0.241838,0,0,480,39,0,0,4,29
118,126,0,2,0,0,0,0,10,0,0,14,3,3,0,20,0,0,4,1,0,3,2,50,44,0.000667,0.000011,3,3.564578,-0.045391,2,2,470,32,0,0,5,30
126,118,0,1,0,0,0,0,2,0,0,1,1,2,0,2,0,1,9,0,0,1,0,29,25,0.002716,0.000000,2,1.981406,0.299869,6,7,201,10,0,0,2,29
119,126,0,4,0,0,0,0,2,0,0,3,2,0,0,1,0,0,4,2,1,3,4,54,32,0.040113,0.060702,0,4.763435,0.446051,0,0,371,23,0,0,7,36
126,119,0,3,0,0,0,0,6,0,0,4,5,0,0,5,1,1,3,0,0,4,2,45,35,0.057406,0.068755,0,2.959963,-0.188304,0,0,397,23,0,0,3,35
101,127,0,1,0,0,0,0,0,0,0,9,4,0,0,1,0,2,2,0,0,11,1,36,24,0.072724,0.083592,0,2.832503,0.058394,0,0,289,20,5,2,16,68
127,101,0,2,0,0,0,0,1,0,1,4,1,0,0,5,0,0,3,1,0,4,2,36,26,0.039960,0.051258,0,2.092080,-0.086996,6,7,394,26,1,4,10,68
102,127,0,8,0,0,1,1,1,0,0,8,5,0,0,5,1,1,1,1,0,17,3,32,24,0.104278,0.166714,1,3.573981,0.062331,1,0,484,22,6,0,13,66
127,102,0,6,0,0,0,0,1,0,0,3,2,0,1,2,1,1,0,0,0,4,2,26,20,0.002750,0.002995,0,2.087626,0.100828,3,9,301,12,1,1,3,67
103,127,0,4,0,0,0,0,3,0,0,2,3,0,0,0,0,1,1,2,1,4,1,29,18,0.004639,0.010871,0,2.081824,-0.232480,0,0,382,9,8,0,13,91
127,103,0,6,0,0,0,0,0,0,0,2,1,0,0,2,1,1,0,1,0,2,3,26,18,0.001747,0.003901,0,1.490956,-0.021712,4,9,326,16,6,6,7,91
104,127,0,2,0,0,0,0,2,0,0,8,4,0,0,3,0,1,3,1,0,13,0,29,23,0.002937,0.002740,0,3.600907,-0.009727,0,0,364,17,0,4,17,70
127,104,0,5,0,0,0,2,0,0,0,6,1,1,0,5,0,1,5,0,0,2,1,32,22,0.001964,0.002928,0,2.710627,-0.131975,14,7,324,20,0,5,7,69
105,127,0,11,0,0,0,1,4,0,0,10,4,3,0,12,0,2,4,0,0,7,0,8,4,0.000332,0.000211,3,3.735421,-0.058073,3,1,454,24,2,1,8,64
127,105,0,8,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,1,3,11,8,0.003595,0.001509,2,1.737525,0.143247,19,14,173,7,0,0,3,64
106,127,0,4,0,0,0,0,3,1,1,8,4,0,0,1,0,0,3,0,0,7,2,15,10,0.000707,0.001245,0,3.179285,0.014262,1,0,365,10,5,0,21,99
127,106,0,3,0,0,0,0,0,0,0,4,4,0,0,8,1,2,4,0,0,4,1,13,11,0.000225,0.000198,0,2.486180,-0.109719,3,11,374,20,0,2,5,98
107,127,0,10,0,0,0,0,0,0,0,12,5,0,0,2,1,0,2,1,1,12,2,26,20,0.660803,1.101095,4,1.822948,-0.124848,4,0,423,25,2,0,15,111
127,107,0,9,0,0,0,0,0,0,0,1,2,0,0,4,0,1,2,0,0,1,1,29,19,0.157544,0.649542,2,1.627390,-0.295514,6,9,378,23,1,4,10,110
108,127,0,6,0,0,0,0,0,0,0,3,3,0,0,6,0,0,2,0,0,8,1,17,14,0.001913,0.000000,0,2.485833,0.260556,0,1,238,5,0,0,6,62
127,108,0,11,0,0,0,0,0,0,0,5,1,0,0,3,0,1,0,0,0,2,2,28,22,0.037209,0.000787,1,2.570867,0.241376,4,8,305,16,4,8,1,63
110,127,0,3,0,0,0,1,0,0,0,4,2,0,1,13,3,3,1,1,1,11,1,22,18,0.039297,0.086295,5,1.901447,0.138481,5,7,348,7,6,5,14,77
127,110,0,2,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,2,0,0,0,21,15,0.112479,0.513313,8,1.489163,0.103137,9,6,224,13,0,2,2,77
111,127,0,8,1,0,0,4,4,0,0,14,5,1,0,39,2,5,4,0,0,24,1,24,22,0.022031,0.000000,1,2.671861,-0.056188,1,3,695,39,8,1,14,93
127,111,0,3,0,0,0,0,1,0,0,0,0,0,0,4,0,0,3,1,0,4,4,37,29,0.004751,0.000355,1,1.614599,-0.031417,13,10,305,10,3,0,4,93
112,127,0,2,1,0,0,0,1,0,0,0,0,1,0,1,0,5,8,1,0,8,4,20,11,0.001536,0.001243,4,1.632278,0.155932,4,3,269,15,2,0,7,70
127,112,0,2,0,0,0,0,2,0,0,4,1,0,0,1,0,1,1,3,1,2,3,24,21,0.095635,0.132886,3,1.658335,-0.042530,17,11,298,18,5,2,3,69
113,127,0,9,0,0,0,0,2,0,0,7,8,0,0,7,0,0,6,5,1,6,1,22,18,0.001504,0.000318,2,3.403719,-0.102824,2,0,441,28,1,1,10,105
127,113,0,3,1,0,0,0,1,0,0,1,2,0,0,0,0,3,3,0,0,1,0,23,20,0.029476,0.066029,1,2.334484,-0.037736,12,3,266,12,0,2,4,104
114,127,0,6,0,0,0,0,0,0,0,0,7,0,0,1,0,1,3,1,0,3,0,18,14,0.003222,0.024036,8,2.381733,-0.116807,5,7,290,10,3,3,9,88
127,114,0,3,0,0,0,0,0,0,0,2,1,0,0,1,0,2,5,0,0,4,1,24,19,0.000654,0.001778,7,2.527233,-0.075331,10,8,289,11,2,0,9,88
115,127,0,3,0,0,0,0,2,0,0,4,7,2,0,3,4,1,0,1,0,9,0,30,20,0.007911,0.006167,4,2.088032,0.078253,2,4,352,19,1,0,17,79
127,115,0,1,0,0,0,0,1,0,0,4,4,0,0,9,1,3,6,1,0,4,2,26,17,0.013347,0.020261,1,1.726527,-0.093469,6,7,390,14,3,0,7,79
116,127,0,5,0,0,0,0,4,0,0,13,4,0,2,15,2,1,7,0,1,16,0,29,21,0.077861,0.051205,0,3.375279,0.031845,0,0,545,16,1,0,24,91
127,116,0,6,0,0,0,0,0,0,0,10,3,2,0,6,0,1,1,0,0,5,2,28,19,0.009104,0.009721,0,2.324024,-0.125920,3,4,495,11,1,1,3,91
117,127,0,2,0,0,0,0,1,0,0,4,1,0,1,4,1,1,5,3,0,18,0,40,33,0.002923,0.001728,3,1.914630,-0.125530,1,2,330,10,1,0,11,54
127,117,0,6,0,0,0,0,2,0,0,4,1,0,0,8,0,3,1,0,0,9,3,34,32,0.000486,0.000272,2,1.959275,0.001117,8,2,452,11,2,7,2,55
118,127,0,3,0,0,0,0,0,0,0,1,0,0,0,10,1,0,7,1,1,10,1,17,10,0.028134,0.032102,1,3.383855,0.253257,4,0,334,11,8,0,11,51
127,118,0,4,0,0,0,0,2,1,0,1,0,0,0,3,0,0,2,0,0,1,3,22,17,0.008790,0.000669,0,1.892794,0.005310,3,3,217,15,1,1,0,51
119,127,0,3,0,0,0,0,1,1,0,7,9,0,0,6,0,4,8,2,0,12,0,26,23,0.023779,0.045966,0,2.296375,-0.155325,0,0,560,29,4,2,8,89
127,119,0,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,4,25,21,0.046624,0.118126,0,1.502534,-0.146740,4,11,293,10,5,2,4,89
